网点ID,网点名称,经度,维度,城市,是否收费,网点类型,停车费,车位数,是否启用,管理人员ID,租金
2783,114.3971599,30.63320625,0,2,0,2,0,965,0,NULL,NULL
2784,114.3935845,30.62164329,0,2,0,2,0,965,0,NULL,NULL
2785,114.3884335,30.62176854,1,2,2,2,1,229,0,NULL,NULL
2786,114.3235211,30.65904035,0,2,0,2,0,965,0,NULL,NULL
2787,114.303277,30.65947704,1,2,2,2,1,316,0,NULL,NULL
2788,114.3003198,30.65260425,0,2,0,3,0,965,0,NULL,NULL
2789,114.3051741,30.64851248,0,2,0,3,0,965,0,NULL,NULL
2790,114.2928579,30.64792666,0,2,0,2,0,965,0,NULL,NULL
2791,114.2914129,30.64495521,0,2,0,2,0,965,0,NULL,NULL
2792,114.2957048,30.64319312,0,2,0,3,0,965,0,NULL,NULL
2793,114.2879252,30.64035445,0,2,0,3,0,965,0,NULL,NULL
2794,114.2839901,30.64214026,0,2,0,2,0,965,0,NULL,NULL
2795,114.2711334,30.63178181,0,2,0,2,0,965,0,NULL,NULL
2796,114.2795173,30.62761024,0,2,0,2,0,965,0,NULL,NULL
2797,114.2588507,30.64020465,0,2,0,2,0,965,0,NULL,NULL
2798,114.2566175,30.64019679,0,2,0,2,0,965,0,NULL,NULL
2799,114.2403187,30.63025064,0,2,0,2,0,965,0,NULL,NULL
2800,108.9651315,34.21380786,0,2,0,4,0,794,0,NULL,NULL
2801,108.9651315,34.21380786,2,2,0,4,0,794,0,NULL,NULL
2802,114.3163,30.63480969,0,2,0,2,0,961,0,NULL,NULL
2803,114.3065229,30.62863752,0,2,0,2,0,961,0,NULL,NULL
2804,114.3047277,30.62674255,0,2,0,2,0,961,0,NULL,NULL
2805,114.309132,30.6268175,0,2,0,2,0,961,0,NULL,NULL
2806,114.3078613,30.62337327,1,2,2,2,1,316,0,NULL,NULL
2807,108.9835286,34.2453897,2,2,0,3,0,794,0,NULL,NULL
2808,114.2987482,30.62623222,1,2,2,2,1,316,0,NULL,NULL
2809,114.3005711,30.62180393,1,2,2,2,1,316,0,NULL,NULL
2810,114.2931191,30.61921337,1,2,2,2,1,316,0,NULL,NULL
2811,108.9411627,34.21774429,2,2,0,3,1,249,1350,NULL,NULL
2812,114.3001872,30.62657861,0,2,0,2,0,961,0,NULL,NULL
2813,114.2810578,30.60707966,0,2,0,2,0,961,0,NULL,NULL
2814,114.2947445,30.60255945,0,2,0,2,0,961,0,NULL,NULL
2815,114.2659826,30.6185059,0,2,0,2,0,961,0,NULL,NULL
2816,114.2577037,30.6049298,0,2,0,2,0,961,0,NULL,NULL
2817,114.2598618,30.60348219,0,2,0,2,0,961,0,NULL,NULL
2818,114.2716348,30.6015606,0,2,0,2,0,961,0,NULL,NULL
2819,114.2838298,30.60061655,0,2,0,2,0,961,0,NULL,NULL
2820,114.2455942,30.58667427,0,2,0,2,0,961,0,NULL,NULL
2821,114.2349444,30.5975945,1,2,0,2,1,316,0,NULL,NULL
2822,114.2368729,30.60287903,0,2,0,2,0,961,0,NULL,NULL
2823,114.2627049,30.58796938,0,2,0,2,0,961,0,NULL,NULL
2824,114.2360652,30.61283983,0,2,0,2,0,961,0,NULL,NULL
2825,114.2210503,30.60909261,0,2,0,2,0,961,0,NULL,NULL
2826,114.2144403,30.59963904,0,2,0,2,0,961,0,NULL,NULL
2827,114.2115113,30.60250168,0,2,0,2,1,316,0,NULL,NULL
2828,114.1995721,30.61049079,0,2,0,2,0,961,0,NULL,NULL
2829,114.2032698,30.61044708,0,2,0,2,0,961,0,NULL,NULL
2830,114.2016196,30.61502392,0,2,0,2,0,961,0,NULL,NULL
2831,114.224943,30.5910537,2,2,0,3,1,316,1500,NULL,NULL
2832,114.2453333,30.57249155,0,2,0,2,0,961,0,NULL,NULL
2833,114.2597413,30.5750221,1,2,2,2,1,316,0,NULL,NULL
2834,114.2619067,30.56877004,0,2,0,2,0,961,0,NULL,NULL
2835,114.2837418,30.57920884,0,2,0,2,0,961,0,NULL,NULL
2836,114.2915502,30.58206939,1,2,0,2,1,316,0,NULL,NULL
2837,114.2615318,30.59099501,1,2,0,2,1,316,0,NULL,NULL
2838,114.1671696,30.56788869,2,2,0,3,0,970,600,NULL,NULL
2839,114.2012182,30.57407015,2,2,0,3,0,970,1500,NULL,NULL
2840,114.2161779,30.57263004,0,2,0,2,0,961,0,NULL,NULL
2841,114.1991989,30.55609663,2,2,0,3,1,316,3420,NULL,NULL
2842,114.1933997,30.55396242,0,2,0,2,0,961,0,NULL,NULL
2843,114.1969331,30.54784307,2,2,0,3,0,961,1500,NULL,NULL
2844,114.2033013,30.54732152,0,2,0,2,0,961,0,NULL,NULL
2845,114.2085011,30.55545653,2,2,0,3,1,316,600,NULL,NULL
2846,114.2231646,30.56417731,0,2,0,3,0,961,0,NULL,NULL
2847,114.226475,30.55939338,0,2,0,3,0,961,0,NULL,NULL
2848,114.241266,30.56576684,1,2,2,2,1,316,0,NULL,NULL
2849,114.2622559,30.54250095,1,2,2,2,1,316,0,NULL,NULL
2850,114.2642766,30.55280002,0,2,0,2,0,961,0,NULL,NULL
2851,114.1850731,30.54852331,1,2,2,2,1,316,0,NULL,NULL
2852,114.1851734,30.5359277,0,2,0,2,1,316,0,NULL,NULL
2853,114.2032748,30.5407367,1,2,2,2,1,316,0,NULL,NULL
2854,114.187874,30.54399468,0,2,0,2,0,961,0,NULL,NULL
2855,114.2162706,30.53204213,0,2,0,2,0,961,0,NULL,NULL
2856,114.2210137,30.53446074,0,2,0,2,0,961,0,NULL,NULL
2857,114.2384637,30.52945274,0,2,0,2,1,316,0,NULL,NULL
2858,114.2560941,30.53986329,0,2,0,2,0,961,0,NULL,NULL
2859,114.2584686,30.53681013,0,2,0,2,0,961,0,NULL,NULL
2860,114.2346165,30.52199201,0,2,0,2,0,961,0,NULL,NULL
2861,114.2376201,30.51621173,1,2,2,2,0,970,0,NULL,NULL
2862,114.2597203,30.54029028,0,2,0,3,0,961,0,NULL,NULL
2863,114.2234635,30.52390811,0,2,0,3,0,961,0,NULL,NULL
2864,114.2234635,30.52390811,2,2,0,3,0,970,1650,NULL,NULL
2865,108.9225971,34.30149673,0,2,0,0,0,794,0,NULL,NULL
2866,108.8836871,34.20001682,0,2,0,0,0,794,0,NULL,NULL
2867,108.9634713,34.23307136,2,2,0,3,1,583,1800,NULL,NULL
2868,114.3335688,30.46320037,0,2,0,3,1,229,0,NULL,NULL
2869,108.986883,34.39215947,0,2,0,8,1,583,0,NULL,NULL
2870,108.986883,34.39215947,0,2,0,8,0,794,0,NULL,NULL
2871,108.9901098,34.32365166,0,2,0,4,0,794,0,NULL,NULL
2872,108.9900889,34.32363773,2,2,0,3,1,583,1500,NULL,NULL
2873,114.3910853,30.49089939,0,2,0,2,0,789,0,NULL,NULL
2874,113.8815534,34.8010765,0,2,0,3,1,0,0,NULL,NULL
2875,113.8904739,34.80104822,0,2,0,3,1,0,0,NULL,NULL
2876,113.8915834,34.79764598,0,2,0,5,1,0,0,NULL,NULL
2877,113.8792112,34.79644681,0,2,0,5,1,0,0,NULL,NULL
2878,113.8849909,34.79515545,0,2,0,3,1,1099,0,NULL,NULL
2879,113.8893834,34.7939503,0,2,0,3,1,0,0,NULL,NULL
2880,113.8817906,34.78351378,0,2,0,3,1,0,0,NULL,NULL
2881,113.8852062,34.78545555,0,2,0,3,1,0,0,NULL,NULL
2882,113.8850346,34.78887995,0,2,0,3,1,0,0,NULL,NULL
2883,108.926964,34.224724,2,2,0,4,0,794,0,NULL,NULL
2884,109.0708492,34.31755449,0,2,0,3,1,583,0,NULL,NULL
2885,109.014364,34.33486629,0,2,0,5,0,583,0,NULL,NULL
2886,109.0393059,34.34606945,0,2,0,5,0,583,0,NULL,NULL
2887,109.0466138,34.32727488,0,2,0,4,0,583,0,NULL,NULL
2888,109.0428066,34.31848492,0,2,0,3,1,583,0,NULL,NULL
2889,109.0421916,34.31896003,0,2,0,3,0,583,0,NULL,NULL
2890,109.0405503,34.31567816,2,2,0,3,0,583,1350,NULL,NULL
2891,108.9990136,34.3674708,2,2,0,3,1,583,600,NULL,NULL
2892,109.0342688,34.3306528,0,2,0,3,0,583,0,NULL,NULL
2893,109.0008601,34.38471998,2,2,0,3,0,249,0,NULL,NULL
2894,109.0334959,34.36195216,0,2,0,3,0,794,0,NULL,NULL
2895,109.0388182,34.38459753,0,2,0,3,0,794,0,NULL,NULL
2896,108.9344834,34.20476774,2,2,0,3,1,249,1560,NULL,NULL
2897,108.9408897,34.20351974,2,2,0,3,1,249,1560,NULL,NULL
2898,108.9822846,34.20169912,2,2,0,3,1,583,1800,NULL,NULL
2899,114.0435923,22.67132244,0,2,0,5,1,0,0,NULL,NULL
2900,113.677058,34.76397156,0,0,0,0,0,0,0,NULL,NULL
2901,108.944942,34.14718147,0,2,0,5,0,0,0,NULL,NULL
2902,114.0308294,22.72553035,0,2,0,0,0,393,0,NULL,NULL
2903,114.0308294,22.72553035,0,2,0,0,1,0,0,NULL,NULL
2904,100.2113362,25.6201102,0,2,0,0,1,0,0,NULL,NULL
2905,114.3154117,30.45843718,3,2,3,1,0,789,0,NULL,NULL
2906,114.3141466,30.47210504,3,2,2,2,1,229,0,NULL,NULL
2907,114.406135,30.50092869,3,2,2,3,1,229,0,NULL,NULL
2908,114.3250323,30.58236692,0,2,0,3,0,961,0,NULL,NULL
2909,113.7114289,34.72532752,0,2,0,3,0,1099,0,NULL,NULL
2910,113.6745858,34.72125349,0,2,0,3,0,1099,0,NULL,NULL
2911,113.6767592,34.70071909,1,2,0,5,0,48,0,NULL,NULL
2912,113.6751777,34.75014796,0,2,0,3,1,0,0,NULL,NULL
2913,113.6730375,34.84348336,1,2,0,5,0,48,0,NULL,NULL
2914,113.6758361,34.80190495,0,2,0,3,0,0,0,NULL,NULL
2915,108.9309313,34.24296863,2,2,0,3,1,249,1800,NULL,NULL
2916,113.7133864,34.76290105,0,2,0,3,1,0,0,NULL,NULL
2917,108.8188583,34.33090065,0,2,0,6,0,0,0,NULL,NULL
2918,113.7221453,34.73825819,0,2,0,3,1,0,0,NULL,NULL
2919,108.8186378,34.33186977,0,0,0,6,0,0,0,NULL,NULL
2920,108.9854722,34.30735019,2,2,0,4,1,583,1600,NULL,NULL
2921,114.3672538,30.40309379,0,2,0,2,0,961,0,NULL,NULL
2922,113.676927,34.70061188,0,5,0,0,0,1099,0,NULL,NULL
2923,108.9869359,34.1879887,0,2,0,3,1,249,0,NULL,NULL
2924,108.9876251,34.18560438,0,2,0,3,0,249,0,NULL,NULL
2925,108.9957948,34.18663517,0,2,0,3,1,249,0,NULL,NULL
2926,108.9954307,34.19405784,0,2,0,3,1,249,0,NULL,NULL
2927,108.9956153,34.18917389,2,2,0,5,1,249,2250,NULL,NULL
2928,108.9831484,34.18346656,0,2,0,3,1,249,0,NULL,NULL
2929,108.9811273,34.18023862,0,2,0,3,1,249,0,NULL,NULL
2930,108.976658,34.15585631,0,2,0,5,1,249,0,NULL,NULL
2931,114.439729,30.48516996,3,2,3,3,1,229,0,NULL,NULL
2932,109.0087336,34.31175466,0,2,0,5,0,794,0,NULL,NULL
2933,113.8004181,34.77487279,0,2,0,3,0,0,0,NULL,NULL
2934,114.3691869,30.69396177,0,2,0,10,0,961,0,NULL,NULL
2935,109.0005193,34.37676131,0,2,0,5,0,794,0,NULL,NULL
2936,109.0005123,34.37679431,0,0,0,5,0,794,0,NULL,NULL
2937,114.4160654,30.44909893,0,2,0,3,1,229,0,NULL,NULL
2938,114.6115853,30.53158928,0,0,0,3,0,0,0,NULL,NULL
2939,114.6115913,30.5315173,0,2,0,3,0,0,0,NULL,NULL
2940,114.4313633,30.48228662,3,2,3,2,1,229,0,NULL,NULL
2941,114.2241005,30.59405793,0,3,0,0,1,1013,0,NULL,NULL
2942,108.9913768,34.33046358,0,5,0,0,1,0,0,NULL,NULL
2943,109.0496092,34.33375293,0,5,0,0,0,0,0,NULL,NULL
2944,114.3378828,30.3737145,0,2,0,3,0,1013,0,NULL,NULL
2945,114.1725618,30.67540067,0,0,0,10,0,1013,0,NULL,NULL
2946,114.1724866,30.67540953,0,2,0,10,0,1013,0,NULL,NULL
2947,114.383703,30.60583115,0,3,0,0,1,0,0,NULL,NULL
2948,108.8450462,34.23249786,0,2,0,4,1,249,0,NULL,NULL
2949,108.8991358,34.24285025,2,2,0,3,0,794,1200,NULL,NULL
2950,113.6981468,34.76063754,0,5,0,0,1,0,0,NULL,NULL
2951,113.6248298,34.8271644,0,5,0,0,0,0,0,NULL,NULL
2952,108.809074,34.29229715,0,2,0,5,0,0,0,NULL,NULL
2953,113.595411,34.73808583,0,5,0,0,0,0,0,NULL,NULL
2954,113.598759,34.7919766,0,5,0,0,0,0,0,NULL,NULL
2955,114.4716359,30.46168785,0,2,0,5,0,1013,0,NULL,NULL
2956,114.1522184,30.61528879,0,2,0,5,0,1013,0,NULL,NULL
2957,114.1528181,30.61531486,0,0,0,5,0,1013,0,NULL,NULL
2958,109.0186854,34.22756805,0,2,0,5,1,583,0,NULL,NULL
2959,108.8386461,34.31006102,2,2,0,3,1,249,900,NULL,NULL
2960,108.8086164,34.29045112,2,2,0,3,1,249,540,NULL,NULL
2961,108.8468371,34.17864028,2,2,0,3,1,249,660,NULL,NULL
2962,114.1932616,30.5510772,0,2,0,0,0,1013,0,NULL,NULL
2963,114.4140883,30.34893286,0,0,0,0,0,249,0,NULL,NULL
2964,114.4139251,30.34877276,0,2,0,10,0,249,0,NULL,NULL
2965,108.9448434,34.1464209,0,2,0,5,0,0,0,NULL,NULL
2966,108.9448434,34.1464209,0,2,0,5,0,0,0,NULL,NULL
2967,108.9693857,34.31180104,0,2,0,5,0,0,0,NULL,NULL
2968,108.9693668,34.3117891,0,2,0,5,0,0,0,NULL,NULL
2969,108.9587807,34.17392459,0,2,0,5,0,0,0,NULL,NULL
2970,114.3483754,30.36273398,0,0,0,0,0,1013,0,NULL,NULL
2971,114.3490305,30.36276389,0,2,0,10,0,1013,0,NULL,NULL
2972,108.9072187,34.18680171,0,2,0,5,0,1105,0,NULL,NULL
2973,108.8389808,34.27070451,0,2,0,5,0,0,0,NULL,NULL
2974,108.9208754,34.31410597,0,2,0,5,0,0,0,NULL,NULL
2975,108.9208834,34.31410996,0,2,0,5,0,0,0,NULL,NULL
2976,114.1761784,30.53552066,0,2,0,20,0,316,0,NULL,NULL
2977,108.8892751,34.29532075,0,2,0,5,0,0,0,NULL,NULL
2978,113.5633198,34.76174986,1,2,0,5,0,48,0,NULL,NULL
2979,108.9972281,34.32293128,2,2,0,5,1,583,1500,NULL,NULL
2980,114.3657519,30.37098346,0,0,0,0,0,0,0,NULL,NULL
2981,114.3655221,30.37081876,0,2,0,3,1,229,0,NULL,NULL
2982,109.000244,34.26394966,0,2,0,5,0,0,0,NULL,NULL
2983,114.3971749,30.37038683,0,2,0,5,1,229,0,NULL,NULL
2984,114.3050484,30.65891813,1,2,2,3,1,316,0,NULL,NULL
2985,108.8324874,34.26875049,0,0,0,0,0,794,0,NULL,NULL
2986,108.8324764,34.26901637,0,2,0,5,0,0,0,NULL,NULL
2987,114.597289,30.51927337,0,0,0,0,0,1013,0,NULL,NULL
2988,114.5977749,30.52062584,0,2,0,20,0,1013,0,NULL,NULL
2989,114.1403543,30.61260846,0,2,0,10,0,1013,0,NULL,NULL
2990,114.325174,30.4912887,2,2,0,3,0,970,900,NULL,NULL
2991,109.0455624,34.25437642,0,2,0,4,0,0,0,NULL,NULL
2992,108.9122453,34.34613729,0,0,0,3,0,794,0,NULL,NULL
2993,108.9121455,34.34603541,0,2,0,3,0,0,0,NULL,NULL
2994,108.8530397,34.23925333,0,2,0,0,0,0,0,NULL,NULL
2995,108.8530397,34.23925333,0,2,0,0,0,0,0,NULL,NULL
2996,114.4417732,30.46276282,0,2,0,5,0,1013,0,NULL,NULL
2997,109.1116156,34.20641787,0,0,0,3,0,0,0,NULL,NULL
2998,109.1116946,34.20634596,0,2,0,3,0,0,0,NULL,NULL
2999,109.0523062,34.33624475,2,2,0,4,0,794,800,NULL,NULL
3000,108.8204737,34.27319222,0,0,0,0,0,0,0,NULL,NULL
3001,108.8205769,34.27316842,0,2,0,5,0,0,0,NULL,NULL
3002,114.3377261,30.71706236,0,2,0,5,0,1013,0,NULL,NULL
3003,114.3376652,30.71711744,0,0,0,0,0,1013,0,NULL,NULL
3004,114.4272235,30.4610793,3,2,0,3,1,229,0,NULL,NULL
3005,108.8409678,34.28455128,0,2,0,5,0,0,0,NULL,NULL
3006,114.3644531,30.69086977,3,2,3,3,1,316,0,NULL,NULL
3007,114.3682536,30.69387584,0,2,0,2,0,1013,0,NULL,NULL
3008,114.3284483,30.71389328,0,2,0,3,0,1013,0,NULL,NULL
3009,114.3225108,30.71573774,0,2,0,2,0,1013,0,NULL,NULL
3010,114.3192446,30.71054054,0,2,0,3,0,1013,0,NULL,NULL
3011,114.3147415,30.7043811,0,2,0,3,0,1013,0,NULL,NULL
3012,114.3115797,30.70176731,0,2,0,3,0,1013,0,NULL,NULL
3013,114.2999057,30.69464376,0,2,0,3,0,1013,0,NULL,NULL
3014,114.2731751,30.66837376,0,2,0,3,0,1013,0,NULL,NULL
3015,114.2668028,30.65878804,1,2,2,3,1,316,0,NULL,NULL
3016,114.2579529,30.66082512,1,2,2,3,1,316,0,NULL,NULL
3017,114.2490882,30.65470695,1,2,2,3,1,316,0,NULL,NULL
3018,114.2375382,30.65335716,0,2,0,3,0,1013,0,NULL,NULL
3019,114.2357516,30.66243762,0,2,0,3,0,1013,0,NULL,NULL
3020,114.2335017,30.64432977,0,2,0,3,0,1013,0,NULL,NULL
3021,108.9396566,34.29691596,0,5,0,0,1,0,0,NULL,NULL
3022,108.9887056,34.21931167,0,5,0,0,1,0,0,NULL,NULL
3023,108.9435259,34.23837315,0,5,0,0,1,0,0,NULL,NULL
3024,108.9435399,34.23838112,0,5,0,0,0,0,0,NULL,NULL
3025,108.8320937,34.20800646,0,5,0,0,1,0,0,NULL,NULL
3026,108.8858358,34.14177508,0,5,0,0,1,0,0,NULL,NULL
3027,108.9505718,34.30594343,0,2,0,5,0,0,0,NULL,NULL
3028,114.3241094,30.71316293,0,0,0,0,0,1013,0,NULL,NULL
3029,114.3242013,30.71329169,0,2,0,5,0,1013,0,NULL,NULL
3030,109.0172125,34.29684357,0,2,0,4,0,1058,0,NULL,NULL
3031,108.9702432,34.31277421,0,2,0,5,0,794,0,NULL,NULL
3032,114.4400417,30.46214969,0,2,0,5,0,1013,0,NULL,NULL
3033,114.4087456,30.53578806,0,2,0,5,0,1013,0,NULL,NULL
3034,114.3141175,30.70441926,0,0,0,0,0,1013,0,NULL,NULL
3035,114.1566013,30.64506032,0,2,0,2,0,970,0,NULL,NULL
3036,114.1613566,30.63809815,0,2,0,2,0,1013,0,NULL,NULL
3037,114.1713098,30.6334588,0,2,0,3,0,1013,0,NULL,NULL
3038,114.1912529,30.63681892,0,2,0,3,0,1013,0,NULL,NULL
3039,114.1835886,30.63326833,0,2,0,2,0,1013,0,NULL,NULL
3040,114.1933848,30.64440414,0,2,0,2,0,1013,0,NULL,NULL
3041,114.1930415,30.64911954,0,2,0,3,0,1013,0,NULL,NULL
3042,114.1931326,30.65044112,0,2,0,2,0,1013,0,NULL,NULL
3043,114.1916428,30.64989593,0,2,0,2,0,1013,0,NULL,NULL
3044,108.8979326,34.2062385,0,2,0,5,0,0,0,NULL,NULL
3045,114.1977709,30.64341141,0,2,0,3,0,1013,0,NULL,NULL
3046,114.1978754,30.6514031,0,2,0,3,0,1013,0,NULL,NULL
3047,114.1987858,30.64914945,0,2,0,3,0,1013,0,NULL,NULL
3048,114.208143,30.64048004,0,2,0,3,0,1013,0,NULL,NULL
3049,114.1983014,30.64069038,3,2,2,3,0,1013,0,NULL,NULL
3050,114.2344023,30.63776193,3,2,3,3,1,316,0,NULL,NULL
3051,114.2291567,30.64127199,3,2,3,3,1,316,0,NULL,NULL
3052,114.2374742,30.65315323,3,2,2,3,1,316,0,NULL,NULL
3053,114.2392727,30.64329892,3,2,3,3,1,316,0,NULL,NULL
3054,114.3409804,30.57691917,0,2,0,3,0,1013,0,NULL,NULL
3055,108.860986,34.27500975,0,2,0,5,0,794,0,NULL,NULL
3056,108.8614714,34.31388853,0,2,0,5,0,249,0,NULL,NULL
3057,108.8615204,34.31342181,0,0,0,0,0,249,0,NULL,NULL
3058,109.0178313,34.35209586,0,2,0,5,0,794,0,NULL,NULL
3059,114.3637063,30.59360449,0,2,0,3,0,1013,0,NULL,NULL
3060,114.1756539,30.63877163,3,2,2,3,0,1013,0,NULL,NULL
3061,114.1913307,30.64211279,3,2,2,3,0,1013,0,NULL,NULL
3062,114.2179829,30.65638295,3,2,3,3,0,1013,0,NULL,NULL
3063,114.2308173,30.72746779,0,2,0,3,0,1013,0,NULL,NULL
3064,114.2326228,30.72422225,0,2,0,3,0,1013,0,NULL,NULL
3065,114.2408035,30.71859734,0,2,0,2,0,1013,0,NULL,NULL
3066,114.2457656,30.7346725,0,2,0,2,0,1013,0,NULL,NULL
3067,114.2559412,30.72377938,0,2,0,2,0,1013,0,NULL,NULL
3068,114.2547689,30.71382278,0,2,0,2,0,1013,0,NULL,NULL
3069,114.2699301,30.71122983,0,2,0,3,0,1013,0,NULL,NULL
3070,114.2711965,30.71087979,0,2,0,2,0,1013,0,NULL,NULL
3071,114.2751863,30.70966521,0,2,0,3,0,1013,0,NULL,NULL
3072,114.2517896,30.73181889,0,2,0,3,0,1013,0,NULL,NULL
3073,108.9011621,34.18181124,0,2,0,5,0,1058,0,NULL,NULL
3074,108.9916326,34.29587658,0,2,0,5,0,0,0,NULL,NULL
3075,114.1764915,30.56698041,0,2,0,3,0,1013,0,NULL,NULL
3076,108.8221778,34.29514015,2,2,3,3,1,249,780,NULL,NULL
3077,114.3067339,30.65918096,1,2,2,2,1,316,0,NULL,NULL
3078,114.3149548,30.66257914,1,2,2,2,1,316,0,NULL,NULL
3079,109.049566,34.23318254,0,2,0,4,1,583,0,NULL,NULL
3080,108.9488988,34.22722094,0,2,0,5,0,794,0,NULL,NULL
3081,109.0127298,34.34636043,0,2,0,4,0,583,0,NULL,NULL
3082,114.1586898,30.51311305,3,2,3,3,0,970,0,NULL,NULL
3083,114.1523957,30.52728507,1,2,0,3,1,316,0,NULL,NULL
3084,114.1422079,30.52480217,0,2,2,3,1,316,0,NULL,NULL
3085,114.1422833,30.51081064,1,2,0,3,1,316,0,NULL,NULL
3086,114.1457119,30.50666768,1,2,2,2,1,316,0,NULL,NULL
3087,114.1500142,30.50224351,1,2,2,2,1,316,0,NULL,NULL
3088,114.1557474,30.50216291,1,2,2,2,1,316,0,NULL,NULL
3089,114.1561859,30.4987917,2,2,0,3,0,970,1350,NULL,NULL
3090,114.160571,30.50433321,1,2,2,2,1,316,0,NULL,NULL
3091,114.1601045,30.50637673,1,2,2,2,1,316,0,NULL,NULL
3092,114.1603069,30.50863842,1,2,2,2,1,316,0,NULL,NULL
3093,114.167841,30.49388491,1,2,2,5,1,316,0,NULL,NULL
3094,114.1604091,30.50922744,0,2,0,3,0,1013,0,NULL,NULL
3095,114.1672368,30.50996803,0,2,0,3,0,1013,0,NULL,NULL
3096,114.1467786,30.50885786,3,2,5,3,1,316,0,NULL,NULL
3097,114.1512058,30.52131083,3,2,3,3,0,970,0,NULL,NULL
3098,114.2496169,30.66078915,0,2,0,2,0,1013,0,NULL,NULL
3099,109.0447646,34.30393638,0,2,0,8,1,583,0,NULL,NULL
3100,109.0476419,34.30107781,2,2,0,5,1,583,1250,NULL,NULL
3101,114.2422405,30.65019631,0,5,0,0,1,0,0,NULL,NULL
3102,108.9987346,34.35780264,2,2,0,3,1,583,720,NULL,NULL
3103,114.2402636,30.65395044,1,2,2,3,1,316,0,NULL,NULL
3104,114.2280857,30.63555781,0,2,0,3,0,1013,0,NULL,NULL
3105,114.2223434,30.63284893,0,2,0,3,1,316,0,NULL,NULL
3106,114.1565243,30.49349886,1,2,2,3,1,316,0,NULL,NULL
3107,114.1719851,30.51558322,0,2,0,2,1,316,0,NULL,NULL
3108,114.1741681,30.51830744,0,2,0,2,1,316,0,NULL,NULL
3109,114.1810513,30.51023252,0,2,0,2,0,1013,0,NULL,NULL
3110,114.2605757,30.66287172,0,2,0,3,1,316,0,NULL,NULL
3111,114.2620666,30.66230303,0,2,0,3,1,316,0,NULL,NULL
3112,114.1518218,30.49542673,0,2,0,3,1,316,0,NULL,NULL
3113,114.1604564,30.49648529,0,2,0,2,1,316,0,NULL,NULL
3114,114.1659855,30.49486913,0,2,0,2,1,316,0,NULL,NULL
3115,114.1564255,30.51099451,0,2,0,3,0,1013,0,NULL,NULL
3116,114.1761528,30.49495111,0,2,0,3,1,316,0,NULL,NULL
3117,114.1773945,30.49298296,0,2,0,3,1,316,0,NULL,NULL
3118,114.1723455,30.48860385,1,2,2,5,1,316,0,NULL,NULL
3119,114.1989491,30.50095198,1,2,2,2,1,316,0,NULL,NULL
3120,114.1989905,30.49691722,3,2,0,3,1,316,0,NULL,NULL
3121,114.1909055,30.51564791,0,2,0,2,0,970,0,NULL,NULL
3122,114.3473782,30.36840071,0,2,0,3,0,1013,0,NULL,NULL
3123,114.4517792,30.45679142,0,2,0,3,1,229,0,NULL,NULL
3124,114.3386351,30.35687688,0,2,0,3,0,1013,0,NULL,NULL
3125,114.3308855,30.35447965,0,2,0,3,0,1013,0,NULL,NULL
3126,114.179145,30.51017109,3,2,0,3,1,316,0,NULL,NULL
3127,114.1952559,30.55994628,0,2,0,2,1,316,0,NULL,NULL
3128,114.1758845,30.58177587,0,2,0,2,1,316,0,NULL,NULL
3129,114.1680604,30.58796994,1,2,0,2,1,316,0,NULL,NULL
3130,114.1652964,30.58813168,0,2,0,0,1,316,0,NULL,NULL
3131,114.2303656,30.57847377,1,2,0,2,1,316,0,NULL,NULL
3132,114.2539602,30.52234684,1,2,0,3,1,316,0,NULL,NULL
3133,114.2531422,30.53194605,1,2,2,3,1,316,0,NULL,NULL
3134,108.8876076,34.23014415,2,2,0,4,1,249,1600,NULL,NULL
3135,108.9870835,34.20916314,2,2,0,3,1,583,1500,NULL,NULL
3136,108.9671544,34.32506905,2,2,0,3,1,583,1500,NULL,NULL
3137,114.3816654,30.60657606,0,2,0,3,0,1013,0,NULL,NULL
3138,122.322522,29.97782139,0,3,0,0,1,0,0,NULL,NULL
3139,109.0339318,34.32184478,2,2,0,3,0,1058,1650,NULL,NULL
3140,109.029922,34.31617443,2,2,0,3,0,1058,1650,NULL,NULL
3141,109.034246,34.31748403,2,2,0,3,0,583,1650,NULL,NULL
3142,114.3307262,30.34996064,3,2,0,3,0,1013,0,NULL,NULL
3143,114.3267836,30.35037308,0,2,0,3,0,1013,0,NULL,NULL
3144,114.3262429,30.34536185,0,2,0,3,0,1013,0,NULL,NULL
3145,114.3322061,30.34595644,3,2,0,3,0,1013,0,NULL,NULL
3146,114.3194219,30.34646276,3,2,0,3,0,1013,0,NULL,NULL
3147,114.3073546,30.35020688,0,2,0,3,0,1013,0,NULL,NULL
3148,114.3084249,30.35115977,0,2,0,3,0,1013,0,NULL,NULL
3149,114.3235491,30.37007113,0,2,0,3,0,1013,0,NULL,NULL
3150,114.3142079,30.37451221,3,2,0,3,0,1013,0,NULL,NULL
3151,114.3082137,30.36925328,0,2,0,2,0,1013,0,NULL,NULL
3152,114.3050621,30.38472031,0,2,0,3,0,1013,0,NULL,NULL
3153,114.3220287,30.35763107,0,2,0,3,0,1013,0,NULL,NULL
3154,114.306251,30.37731548,0,2,0,3,0,1013,0,NULL,NULL
3155,114.2677775,30.46110472,0,2,0,3,0,1013,0,NULL,NULL
3156,114.2774664,30.48238216,0,2,0,5,0,1013,0,NULL,NULL
